,LifeExpectancy
1555,77.18491119119953
1556,76.33333333333333
1557,77.46000000000001
1558,75.10000000000001
1559,78.825
1560,81.15
1561,72.85000000000001
1562,81.38
1563,77.80909090909091
1564,77.03
1565,76.4
1566,79.4264200720796
1567,77.85
1568,76.11426682684353
1569,80.80473357359861
1570,78.2
1571,75.56666666666666
1572,77.225
1573,78.2
1574,71.875
1575,77.5625
1576,78.1
1577,73.55
1578,77.31094671471973
1579,76.85
1580,75.96666666666665
1581,79.89264473790372
1582,77.89999999999999
1583,74.10000000000001
1584,78.61143586521396
1585,73.81212456910166
1586,77.375
1587,75.35
1588,77.64999999999999
1589,77.23333333333333
1590,77.03
1591,76.475
1592,75.93333333333332
1593,79.08
1594,74.24
1595,75.1
1596,76.9
1597,77.0
1598,75.175
1599,79.8
1600,77.52000000000001
1601,77.85236678679931
1602,75.30473357359861
1603,79.5
1604,78.7
1605,76.92770305214533
1606,81.6
1607,76.76666666666667
1608,81.4
1609,80.36666666666667
1610,76.53333333333333
1611,79.1
1612,79.55
1613,79.8110245866946
1614,80.56038188370871
1615,79.9
1616,75.87736678679931
1617,78.30946714719724
1618,87.0
1619,77.93333333333334
1620,79.8
1621,82.7
1622,79.9375
1623,79.27857142857144
1624,77.9
1625,78.82000000000001
1626,84.13333333333333
1627,81.8
1628,75.8
1629,77.85
1630,79.05594671471972
1631,77.85
1632,78.46824452453286
1633,78.30946714719724
1634,78.6
1635,78.7
1636,77.9
1637,77.95
1638,77.9
1639,80.17
1640,78.15
1641,75.8
1642,79.525
1643,79.56666666666666
1644,77.4
1645,75.7
1646,79.76666666666667
1647,79.8
1648,83.8
1649,78.33648904906575
1650,78.30946714719724
1651,76.8
1652,80.8
1653,77.9
1654,78.13467084834991
1655,79.21111111111111
1656,82.23333333333333
1657,78.30946714719724
1658,78.30946714719724
1659,78.30946714719724
1660,80.05000000000001
1661,78.2
1662,79.2
1663,81.6
1664,80.81818181818181
1665,77.33333333333333
1666,79.5
1667,78.8
1668,81.25
1669,78.4
1670,78.5
1671,80.60000000000001
1672,79.6
1673,80.73333333333333
1674,80.96666666666665
1675,79.675
1676,78.3
1677,82.2
1678,79.64285714285714
1679,82.8
1680,80.55
1681,78.42222222222222
1682,77.86605217063571
1683,79.3
1684,77.4
1685,80.55
1686,86.2
1687,78.8
1688,77.55714285714285
1689,78.4
1690,76.7
1691,78.4
1692,78.30946714719724
1693,79.9
1694,79.49285714285715
1695,80.36666666666667
1696,81.1
1697,77.9
1698,78.8
1699,79.425
1700,78.30946714719724
1701,83.94999999999999
1702,76.33333333333333
1703,78.69999999999999
1704,78.3
1705,77.06666666666666
1706,78.30946714719724
1707,77.3
1708,79.63333333333334
1709,79.1498000584429
1710,79.7125
1711,77.6
1712,78.30946714719724
1713,79.66666666666667
1714,78.30946714719724
1715,78.8
1716,78.5
1717,76.7
1718,77.4
1719,78.0
1720,78.8
1721,80.1
1722,82.9
1723,80.06666666666666
1724,80.25
1725,81.18571428571428
1726,79.85
1727,79.5
1728,79.56666666666666
1729,77.0
1730,77.425
1731,79.97086827292992
1732,79.9
1733,78.89999999999999
1734,79.075
1735,80.1
1736,77.3
1737,86.6
1738,79.15
1739,78.85
1740,78.30946714719724
1741,81.69999999999999
1742,79.69999999999999
1743,81.3
1744,81.65
1745,77.35
1746,77.6
1747,79.5
1748,77.61563816388532
1749,78.10135244959962
1750,77.42549356174091
1751,79.59523142908202
1752,78.11428571428571
1753,78.30946714719724
1754,81.4
1755,78.00236678679931
1756,79.8
1757,78.85
1758,78.09189342943945
1759,80.3
1760,75.33094671471972
1761,79.6
1762,80.6
1763,78.2131286486567
1764,78.86666666666666
1765,80.08729780981315
1766,82.52727272727272
1767,80.28809169669982
1768,78.8
1769,81.67894736842106
1770,79.02485893707895
1771,79.46970742075547
1772,80.48376365820593
1773,79.36913605766367
1774,80.0
1775,77.61509718404547
1776,82.28172291308152
1777,78.73871584005585
1778,77.8135349157039
1779,78.33722428610885
1780,76.5553676739654
1781,78.12235557843796
1782,77.66711748319987
1783,79.6598916096865
1784,82.43882565950759
1785,78.83166063102324
1786,80.55145222068097
1787,79.73954632966647
1788,81.95518934294394
1789,78.40286461509804
1790,79.22047335735986
1791,77.02837868588789
1792,81.63718237414105
1793,79.59093662052663
1794,80.11961976198512
1795,79.87867248466075
1796,78.5158989546455
1797,78.7
1798,77.16875
1799,76.97142857142856
1800,81.53333333333333
1801,76.78412226226644
1802,76.5
1803,79.42485205596084
1804,75.75
1805,80.25
1806,84.0
1807,78.30946714719724
1808,79.75
1809,77.09549634968859
1810,81.00189342943945
1811,81.9523667867993
1812,76.76666666666667
1813,76.20643924395279
1814,77.7
1815,77.59552509009949
1816,75.89999999999999
1817,79.14549634968859
1818,78.3
1819,78.39090909090909
1820,77.77142857142857
1821,79.23639051051408
1822,80.27294671471972
1823,75.525
1824,77.66982238239909
1825,81.41666666666667
1826,81.325
1827,78.5
1828,77.65608150817762
1829,79.35700982903437
1830,81.03918978055364
1831,78.24344310186648
1832,79.21194187060334
1833,79.2961397283045
1834,80.79547335735987
1835,78.82274817484429
1836,77.6004303248726
1837,80.56666666666666
1838,79.42781060218904
1839,81.6004508165332
1840,80.08412226226643
1841,81.21496193908551
1842,80.41452323716437
1843,77.71034377365045
1844,81.03846153846153
1845,79.28571428571429
1846,79.52666666666667
1847,79.71396447647982
1848,80.25396447647981
1849,79.25
1850,79.58421052631579
1851,79.78991802264574
1852,79.94844138004292
1853,84.74285714285715
1854,80.78126228629297
1855,79.65591696699828
1856,79.21378726167022
1857,79.26309169669983
1858,82.12503825700124
1859,81.29299591842728
1860,77.2119011062708
1861,78.69722529016178
1862,79.32353336765695
1863,80.244
1864,80.12199833656695
1865,78.26449701338157
1866,79.56729780981316
1867,80.74817260555263
1868,81.47994391023128
1869,81.25121657729845
1870,79.03355874159993
1871,79.48545229121419
1872,82.25091487918765
1873,81.55637868588789
1874,78.84186046511627
1875,81.46368339339966
1876,81.14
1877,80.65
1878,80.78315719434256
1879,79.73698223823992
1880,80.56300766054228
1881,79.92539446446655
1882,80.55
1883,80.52855664709493
1884,79.97354899751454
1885,79.58997195511564
1886,81.43529411764706
1887,79.9573449693215
1888,82.09570406819712
1889,79.37272727272727
1890,80.58
1891,77.95026297631104
1892,77.17142857142858
1893,79.03333333333333
1894,75.71666666666665
1895,77.48333333333333
1896,79.16
1897,75.49090909090908
1898,77.0
1899,76.85000000000001
1900,77.44500619165984
1901,77.95229288288556
1902,76.8338592859554
1903,77.3027027027027
1904,76.0005568910116
1905,81.05
1906,78.11451974436874
1907,75.71666666666667
1908,76.01966023055475
1909,81.8007282420921
1910,76.17142857142858
1911,77.3
1912,78.19999999999999
1913,74.73224850669078
1914,74.16923076923078
1915,76.76756829973307
1916,75.66343537891716
1917,76.6523667867993
1918,78.67444857221768
1919,76.08585100865866
1920,77.57142857142857
1921,79.3917697406543
1922,78.49642007207959
1923,76.30714285714285
1924,77.20803586812889
1925,77.05833333333334
1926,75.35794261585201
1927,77.56666666666666
1928,75.23333333333333
1929,77.9014564841842
1930,77.075
1931,78.1881905165712
1932,75.65912226226644
1933,76.85625682571832
1934,77.25743339339965
1935,79.15730873096246
1936,76.17999999999999
1937,76.83438523857747
1938,78.43964476479816
1939,77.08722428610884
1940,78.30000000000001
1941,77.2083786858879
1942,77.10000000000001
1943,75.94615384615385
1944,74.55396447647982
1945,77.27222222222223
1946,78.04444444444444
1947,78.66666666666667
1948,77.28491119119954
1949,76.64
1950,78.48347761564935
1951,77.6523667867993
1952,76.10000000000001
1953,80.49549634968858
1954,76.37222222222222
1955,77.92168304839062
1956,76.96
1957,77.2926959384494
1958,79.51988581725655
1959,79.32189342943946
1960,76.40094671471972
1961,77.43927509009949
1962,77.0
1963,76.39999999999999
1964,77.76963754504975
1965,79.48571428571428
1966,76.46428571428571
1967,75.1017212994904
1968,74.46159571442571
1969,75.8047619047619
1970,75.08698223823991
1971,75.54688208824595
1972,75.60000000000001
1973,75.58571428571429
1974,76.75384615384615
1975,77.23333333333333
1976,76.74631519519976
1977,76.08189342943945
1978,79.88571428571429
1979,80.2
1980,78.3406407324483
1981,74.21000000000001
1982,79.92884214739632
1983,76.48491119119954
1984,77.26666666666667
1985,79.50364121046047
1986,75.7507282420921
1987,76.60781908194267
1988,77.33734037616827
1989,76.18571428571428
1990,76.67999999999999
1991,79.3
1992,78.95
1993,73.35
1994,79.6
1995,81.33333333333333
1996,79.0
1997,78.0
1998,80.8689193235367
1999,79.60663437255741
2000,81.25
2001,80.93333333333334
2002,85.1
2003,84.8
2004,72.2
2005,79.6
2006,80.4
2007,80.9
2008,78.93491119119955
2009,79.3
2010,80.0
2011,77.0
2012,84.6
2013,80.35
2014,79.3
2015,79.19999999999999
2016,80.3
2017,80.7023667867993
2018,79.35
2019,82.53333333333335
2020,80.8
2021,74.1
2022,77.6
2023,84.3
2024,81.17999999999999
2025,78.05000000000001
2026,78.16666666666667
2027,77.8
2028,78.1
2029,81.08333333333333
2030,74.9
2031,81.69999999999999
2032,77.6
2033,71.44999999999999
2034,78.30946714719724
2035,80.725
2036,84.5
2037,78.61666666666667
2038,79.4
2039,78.125
2040,78.23333333333333
2041,78.88607186879958
2042,78.75
2043,78.31428571428572
2044,74.73491119119954
2045,77.01298186186641
2046,77.91818181818182
2047,75.89267181335374
2048,77.14856009610612
2049,78.44545454545454
2050,75.65
2051,75.07777777777778
2052,76.40219671471972
2053,77.47142857142856
2054,77.11094671471973
2055,74.58700912367254
2056,77.65797335735985
2057,75.23333333333332
2058,76.175
2059,77.03
2060,76.1
2061,76.45328088249816
2062,78.60833333333333
2063,77.76666666666667
2064,79.7916990613485
2065,76.67944563932618
2066,78.36785714285715
2067,74.98571428571428
2068,76.5521042964165
2069,78.72222222222223
2070,73.92857142857143
2071,80.3956889117713
2072,78.30027048991992
2073,76.28999999999999
2074,76.32198142250787
2075,78.6
2076,77.60000000000001
2077,77.35999999999999
2078,80.3
2079,75.16666666666667
2080,77.24285714285713
2081,83.0
2082,77.13076923076923
2083,73.48571428571428
2084,74.17391304347827
2085,77.175
2086,78.02251527867104
2087,74.225
2088,77.06904584834992
2089,76.91818181818182
2090,76.96415318562144
2091,75.2480260604374
2092,76.73412226226644
2093,75.29741334706277
2094,75.21163706373318
2095,79.45701262559992
2096,76.75
2097,78.93333333333334
2098,77.67142857142856
2099,77.67500000000001
2100,75.52277911323382
2101,76.575
2102,77.06666666666666
2103,76.07894736842105
2104,78.5
2105,78.53295395704552
2106,77.64
2107,77.2
2108,75.8084205497844
2109,73.64999999999999
2110,77.70625526555412
2111,76.53333333333333
2112,80.57142857142857
2113,75.47031557157325
2114,74.96526277336454
2115,77.57333333333332
2116,73.57000000000001
2117,78.37142857142858
2118,78.75
2119,76.93034264124648
2120,76.51893928061618
2121,75.65818181818182
2122,78.31428571428572
2123,78.28094671471972
2124,77.11111111111111
2125,75.16666666666667
2126,78.96392324688476
2127,76.725
2128,78.55342084834992
2129,79.35555555555555
2130,78.79030005148543
2131,80.73333333333333
2132,75.34
2133,78.76666666666667
2134,77.05
2135,78.3
2136,74.9
2137,74.92
2138,76.91818181818182
2139,79.7125
2140,77.30410118256533
2141,74.28181818181818
2142,74.76666666666667
2143,73.88
2144,82.45
2145,76.89991405599956
2146,75.0
2147,75.20743339339965
2148,78.15
2149,75.64
2150,75.27619047619048
2151,76.42
2152,75.72222222222223
2153,78.2
2154,79.35
2155,76.27499999999999
2156,73.9
2157,77.19094671471973
2158,76.65
2159,78.6
2160,79.1
2161,83.35
2162,79.1
2163,73.42
2164,75.8625
2165,75.93333333333334
2166,78.73333333333333
2167,74.83636363636364
2168,80.7
2169,72.2
2170,76.56666666666666
2171,74.41666666666667
2172,76.67142857142858
2173,77.9875
2174,76.10000000000001
2175,76.86666666666666
2176,77.825
2177,76.1
2178,76.35000000000001
2179,75.65
2180,69.71666666666665
2181,76.89999999999999
2182,73.5375
2183,75.9
2184,75.35
2185,77.4
2186,75.68442384160635
2187,73.78999999999999
2188,77.60000000000001
2189,74.01111111111112
2190,76.38000000000001
2191,77.15993731143497
2192,76.07765131901517
2193,75.28
2194,74.00625
2195,78.46666666666667
2196,82.4
2197,76.47142857142856
2198,75.94444444444444
2199,75.33333333333333
2200,75.19090909090909
2201,79.14
2202,75.1
2203,76.16266440017361
2204,76.22813337701793
2205,76.5923076923077
2206,79.975
2207,76.73333333333333
2208,75.56
2209,77.60000000000001
2210,80.91374087422145
2211,79.8378550180199
2212,78.01745559559977
2213,78.72
2214,76.62856009610611
2215,77.25
2216,76.90405734879882
2217,79.77995559559977
2218,76.93519422379119
2219,80.5
2220,81.4
2221,77.8
2222,81.3
2223,78.3392552962731
2224,78.0
2225,76.85625
2226,77.63000000000001
2227,79.15
2228,78.72270962273079
2229,77.9338592859554
2230,77.88571428571429
2231,77.83868339339965
2232,79.29154253702065
2233,80.5
2234,78.82995949072259
2235,79.18412226226643
2236,81.7
2237,78.32327412746636
2238,78.92729780981314
2239,78.4125
2240,78.89999999999999
2241,77.8875
2242,81.06199361284601
2243,78.2
2244,79.61176470588236
2245,79.92215074553032
2246,77.35628363588029
2247,77.78947368421052
2248,77.22567582641562
2249,78.58181818181818
2250,78.46132149215994
2251,77.53823529411765
2252,79.19285714285715
2253,79.58131749259854
2254,78.85476061698176
2255,77.41258098670457
2256,79.4
2257,77.00833333333334
2258,80.88631410250251
2259,80.64531726623434
2260,79.17999999999999
2261,78.12
2262,79.16666666666667
2263,78.40729780981314
2264,77.73954204987814
2265,79.72098778452228
2266,78.06923076923077
2267,77.68227316483325
2268,78.33333333333333
2269,77.38690004004421
2270,76.3919296429777
2271,76.0
2272,80.05555555555556
2273,76.96666666666667
2274,77.83333333333333
2275,79.95833333333333
2276,78.75340875833008
2277,77.74615384615385
2278,79.38
2279,76.72065990329482
2280,79.84183673469387
2281,76.98928571428571
2282,78.9483870967742
2283,79.32261755650518
2284,76.6139166897691
2285,79.0178942860136
2286,77.05
2287,77.33729780981315
2288,78.59166666666667
2289,79.47661822550278
2290,80.20069827363027
2291,79.375
2292,79.63998432785874
2293,77.03333333333333
2294,77.17
2295,75.60097538351229
2296,80.11824452453287
2297,79.72
2298,76.34273667867993
2299,80.81368339339966
2300,78.05714285714286
2301,76.95
2302,79.26363636363637
2303,78.57000000000001
2304,79.88284014415918
2305,77.275
2306,78.53076923076922
2307,77.03082939482024
2308,77.81563816388531
2309,77.96218934294394
2310,79.38571428571429
2311,78.36132149215993
2312,80.26535766312678
2313,78.8415111357537
2314,80.22732180180834
2315,78.51613997998281
2316,80.2515778578662
2317,77.64999999999999
2318,77.1917697406543
2319,72.5
2320,76.52051282051282
2321,75.6
2322,76.16824452453288
2323,79.64354156889696
2324,77.16591711178624
2325,75.93333333333334
2326,77.70469928626942
2327,74.18461538461538
2328,73.75454545454545
2329,75.42
2330,75.64245559559977
2331,74.01094671471972
2332,73.75684169669982
2333,75.05
2334,78.02875737177578
2335,77.05
2336,76.66189342943944
2337,74.62149900446053
2338,76.40063114314648
2339,77.55692733598555
2340,77.88571428571427
2341,75.72
2342,77.12287966299981
2343,76.34189342943945
2344,75.38000000000001
2345,75.66496193908552
2346,75.78934907614085
2347,74.00135244959961
2348,77.76254596542691
2349,73.75
2350,73.72857142857143
2351,77.73648904906575
2352,77.3875
2353,76.20063114314648
2354,74.73094671471972
2355,76.03026199057093
2356,77.0578817343276
2357,78.2
2358,76.301723685426
2359,75.53125801279977
2360,73.48888888888888
2361,73.64631519519975
2362,77.20020580754776
2363,83.5
2364,78.76666666666667
2365,76.25
2366,83.75
2367,80.01666666666667
2368,79.7375
2369,78.9
2370,74.8
2371,81.9
2372,81.6
2373,80.26666666666667
2374,80.9
2375,78.86666666666666
2376,82.47142857142856
2377,78.5
2378,80.15
2379,80.875
2380,78.66666666666667
2381,83.55
2382,78.80000000000001
2383,82.7
2384,81.1
2385,76.75
2386,81.8
2387,81.55000000000001
2388,76.6
2389,81.9
2390,81.7
2391,81.25
2392,78.30946714719724
2393,84.1
2394,79.85
2395,80.53333333333333
2396,80.8
2397,80.2
2398,80.5
2399,78.30946714719724
2400,79.35
2401,83.53333333333335
2402,79.26
2403,80.0844001310538
2404,82.35
2405,78.30946714719724
2406,77.35
2407,80.4
2408,80.46189342943944
2409,77.2
2410,79.4
2411,79.18140319748558
2412,77.2
2413,78.30946714719724
2414,79.26997683248683
2415,78.2
2416,80.2
2417,77.625
2418,79.2
2419,78.30946714719724
2420,81.23333333333333
2421,80.9
2422,79.4
2423,74.69999999999999
2424,80.55
2425,80.1
2426,80.66666666666667
2427,78.55000000000001
2428,79.58
2429,75.2
2430,76.68994079413302
2431,76.33333333333333
2432,72.78
2433,76.56666666666666
2434,76.96665250108502
2435,75.19473684210527
2436,73.33722428610885
2437,74.8
2438,74.92618339339965
2439,75.02941176470588
2440,75.3677185719108
2441,75.10000000000001
2442,74.08994079413303
2443,73.05
2444,73.32327412746636
2445,74.73412226226644
2446,74.6
2447,75.91496193908552
2448,76.7428497521189
2449,73.325
2450,76.80236678679931
2451,75.76
2452,75.4875
2453,76.06363636363636
2454,73.82499999999999
2455,75.58994079413303
2456,74.69353336765695
2457,74.8
2458,73.3
2459,75.36792895295963
2460,74.05
2461,74.43333333333332
2462,76.4789724046046
2463,72.65
2464,73.98333333333333
2465,73.43333333333332
2466,74.5084205497844
2467,74.16666666666667
2468,73.23333333333333
2469,73.36666666666666
2470,74.85157785786622
2471,74.16666666666667
2472,75.14
2473,72.35
2474,75.83438523857747
2475,73.72
2476,76.28940719434256
2477,73.5
2478,74.53438523857747
2479,74.96363636363637
2480,75.75
2481,75.41111111111111
2482,76.11
2483,74.0
2484,75.22662719608869
2485,74.36666666666666
2486,75.81824452453287
2487,76.62941176470588
2488,75.17094671471973
2489,73.65714285714286
2490,72.73333333333333
2491,75.05714285714285
2492,76.59338480020406
2493,78.2
2494,74.84189342943945
2495,75.42094671471973
2496,73.52857142857144
2497,75.55
2498,76.5
2499,74.22
2500,76.18792895295964
2501,74.78333333333333
2502,74.88267883156338
2503,75.25
2504,77.47462863026905
2505,72.2
2506,76.06666666666666
2507,75.96163706373318
2508,75.22423354287027
2509,73.94
2510,76.0637868588789
2511,75.50304959729216
2512,77.29919690548525
2513,75.17765131901517
2514,72.25
2515,75.15
2516,73.35
2517,73.4
2518,73.56666666666666
2519,75.84823770205206
2520,74.125
2521,76.3008606497452
2522,73.64999999999999
2523,80.83641447935098
2524,77.0913778235426
2525,77.61081220858131
2526,75.97500000000001
2527,76.0
2528,76.6515778578662
2529,78.36666666666666
2530,86.2
2531,77.9625
2532,78.86666666666666
2533,80.5
2534,80.34
2535,77.78
2536,74.4
2537,76.42992387817104
2538,77.05881650636252
2539,77.8468182753308
2540,78.15
2541,78.30946714719724
2542,77.2870667353139
2543,75.12222222222222
2544,77.68272420185087
2545,78.45984775634207
2546,81.76666666666667
2547,84.4
2548,76.45
2549,74.875
2550,78.26
2551,78.5875
2552,77.9
2553,78.38491119119954
2554,76.43333333333334
2555,78.98319389182517
2556,76.13333333333333
2557,83.80000000000001
2558,76.38571428571429
2559,77.36982238239908
2560,77.9884191849135
2561,76.45
2562,78.4
2563,77.7
2564,76.3
2565,79.75473357359863
2566,77.46666666666665
2567,80.01934748223093
2568,76.3
2569,79.47999999999999
2570,79.06745559559977
2571,79.725
2572,86.8
2573,76.2625
2574,76.69246330964124
2575,79.8
2576,76.8
2577,79.2
2578,77.86666666666667
2579,77.2
2580,77.25
2581,77.85519173964731
2582,78.425
2583,78.16
2584,78.35
2585,75.1
2586,79.23401278535398
2587,79.9
2588,78.4
2589,79.1
2590,81.7
2591,75.62
2592,75.21462382668562
2593,80.5
2594,78.48541288419352
2595,77.78740216603862
2596,79.7125
2597,76.43333333333334
2598,76.67777777777778
2599,79.15714285714286
2600,77.85
2601,77.8
2602,82.2
2603,80.16139828987343
2604,76.46666666666665
2605,76.11428571428571
2606,76.93333333333334
2607,78.39999999999999
2608,77.04455528842949
2609,75.8
2610,80.46000000000001
2611,81.2
2612,79.6
2613,78.18333333333334
2614,76.15714285714286
2615,75.35
2616,75.6283786858879
2617,78.60315571573241
2618,79.04827586206896
2619,77.82222222222222
2620,75.7
2621,78.56666666666668
2622,78.8
2623,77.4
2624,76.16363636363636
2625,77.99170013494933
2626,76.21563816388532
2627,83.5
2628,79.25
2629,78.75751474355155
2630,80.2
2631,75.78934907614087
2632,80.27555635919282
2633,76.4008606497452
2634,76.85714285714286
2635,77.47
2636,76.65555555555555
2637,77.15714285714286
2638,73.76
2639,77.2
2640,76.02105263157894
2641,75.12992387817103
2642,79.2
2643,76.8
2644,78.73333333333333
2645,75.2375
2646,82.2
2647,75.32432516681612
2648,76.1
2649,76.62857142857142
2650,77.03248096954276
2651,75.06982238239908
2652,79.275
2653,76.64549634968859
2654,81.13333333333334
2655,78.30946714719724
2656,78.30946714719724
2657,78.44
2658,81.69999999999999
2659,78.30946714719724
2660,78.30946714719724
2661,76.86824452453287
2662,77.05000000000001
2663,79.2
2664,74.39166666666667
2665,77.08
2666,78.44189342943945
2667,78.98333333333333
2668,78.3
2669,81.93333333333334
2670,76.26496193908552
2671,76.3
2672,81.25
2673,78.65
2674,78.75157785786621
2675,78.30946714719724
2676,77.13521575694077
2677,78.66666666666667
2678,75.7773667867993
2679,73.97736678679931
2680,84.19999999999999
2681,83.2
2682,76.53722428610884
2683,78.48888888888888
2684,78.46666666666667
2685,76.97366280163105
2686,78.30946714719724
2687,79.7
2688,86.4
2689,78.129980264711
2690,77.58571428571429
2691,80.8
2692,79.1
2693,75.75157785786621
2694,78.03930397109143
2695,78.55
2696,77.73333333333333
2697,75.7
2698,76.29376417649188
2699,77.47
2700,76.825
2701,75.64
2702,77.41323419908262
2703,78.36982238239908
2704,79.0
2705,74.65283176891415
2706,76.4
2707,76.26666666666667
2708,77.40526315789474
2709,79.3
2710,77.8
2711,74.63094671471973
2712,75.06848239534094
2713,78.85
2714,80.45
2715,78.16714950813746
2716,77.5
2717,78.3
2718,75.9
2719,77.22
2720,76.75
2721,78.6
2722,78.68189342943944
2723,78.99090909090908
2724,78.575
2725,76.21538461538461
2726,75.8
2727,74.13333333333333
2728,74.6
2729,77.10625
2730,79.55
2731,85.3
2732,76.30000000000001
2733,80.3
2734,75.18333333333334
2735,87.3
2736,77.36608456456578
2737,78.65
2738,77.5145956196263
2739,76.63333333333334
2740,84.0
2741,76.7
2742,79.6
2743,80.60000000000001
2744,77.62708464633248
2745,75.85437552711528
2746,79.6
2747,76.2
2748,78.4
2749,76.5375
2750,77.34075737177578
2751,79.52954503348211
2752,77.14
2753,77.12
2754,75.98571428571428
2755,80.25
2756,78.67999999999999
2757,78.88094671471973
2758,77.81
2759,77.50475944118249
2760,77.60189342943946
2761,79.8015778578662
2762,77.56666666666666
2763,78.60000000000001
2764,78.59288967262918
2765,77.60000000000001
2766,77.0
2767,74.87940185375105
2768,76.30236678679931
2769,78.60315571573241
2770,79.22364200695696
2771,79.71904246792703
2772,75.56666666666666
2773,78.40995155883611
2774,76.23094671471972
2775,78.5
2776,75.27499999999999
2777,78.76666666666667
2778,77.575
2779,80.19999999999999
2780,79.22727272727273
2781,80.38570774775351
2782,75.62
2783,78.30946714719724
2784,80.13235806918493
2785,80.7
2786,81.86666666666666
2787,86.25
2788,77.1
2789,79.07618339339965
2790,79.05
2791,82.1
2792,82.5
2793,78.4
2794,77.4
2795,79.0
2796,78.83047613916204
2797,76.875
2798,79.6
2799,78.96000000000001
2800,80.06590791409104
2801,77.96621831287197
2802,78.60000000000001
2803,79.74415214339966
2804,79.525
2805,81.05714285714286
2806,89.3
2807,77.554
2808,82.03999999999999
2809,82.13333333333334
2810,81.58
2811,80.80393910253683
2812,78.26666666666667
2813,78.99
2814,79.7
2815,80.64285714285714
2816,82.27000000000001
2817,80.42
2818,80.13
2819,80.85889127865234
2820,80.3338592859554
2821,81.85105190524413
2822,77.36148904906575
2823,80.77813337701792
2824,80.95387725621016
2825,76.78333333333333
2826,76.25
2827,76.84549634968859
2828,77.2
2829,81.03307583652807
2830,78.3076923076923
2831,77.4
2832,77.70643924395279
2833,74.85
2834,78.025
2835,73.775
2836,76.42189342943945
2837,74.18571428571428
2838,77.825
2839,73.7
2840,76.64245559559977
2841,76.25714285714285
2842,76.39999999999999
2843,76.83333333333333
2844,77.3
2845,78.9765778578662
2846,77.41997400718034
2847,78.90247517151518
2848,80.10000000000001
2849,76.88
2850,75.95
2851,79.5
2852,78.2
2853,76.95
2854,73.68243339339965
2855,73.6
2856,76.6884191849135
2857,71.35
2858,78.0
2859,81.92433599181354
2860,82.6
2861,83.8
2862,79.21232159689396
2863,78.06666666666666
2864,79.5773667867993
2865,76.81
2866,74.5
2867,78.52210479622838
2868,78.8515778578662
2869,75.15
2870,76.5773667867993
2871,77.7375
2872,78.44189342943945
2873,76.9
2874,80.5
2875,74.26982238239908
2876,75.92222222222222
2877,75.96903928635254
2878,78.64823770205204
2879,79.41167285832653
2880,78.65073962087479
2881,74.42857142857143
2882,77.6
2883,73.50135244959961
2884,77.45
2885,81.13636363636364
2886,78.86
2887,75.925
2888,78.5
2889,78.37736678679931
2890,77.0
2891,78.6
2892,80.76906681452222
2893,77.56666666666666
2894,76.0
2895,76.74409834677836
2896,78.2
2897,80.35
2898,80.01563816388533
2899,74.66189342943944
2900,80.76982238239908
2901,76.58994079413303
2902,78.02189342943946
2903,78.12795848349914
2904,77.76666666666667
2905,77.76666666666667
2906,76.4922000655269
2907,75.80422231120936
2908,81.10236678679931
2909,78.5273667867993
2910,72.7
2911,76.7023667867993
2912,78.46000000000001
2913,76.17999999999999
2914,74.925
2915,72.28181818181818
2916,75.88125
2917,79.2023667867993
2918,73.91765599148343
2919,79.14189342943945
2920,76.1637868588789
2921,79.25984775634207
2922,79.84365148088631
2923,76.01189342943945
2924,77.70631143146483
2925,79.65
2926,78.19999999999999
2927,75.78491119119954
2928,79.20052595262206
2929,74.95258552813901
2930,80.225
2931,79.77894736842104
2932,76.17142857142858
2933,76.56
2934,75.18333333333334
2935,78.66666666666667
2936,74.87882968302192
2937,77.5037868588789
2938,78.60063114314649
2939,79.41181238127386
2940,76.0
2941,76.3756762247998
2942,76.55000000000001
2943,72.46189342943946
2944,73.7917697406543
2945,78.44142007207958
2946,76.6
2947,76.99230769230769
2948,75.2
2949,77.22736678679931
2950,78.2
2951,77.96000000000001
2952,74.02727272727272
2953,76.03333333333333
2954,79.48189342943945
2955,78.66
2956,77.68491119119953
2957,79.44181988475638
2958,80.27210479622838
2959,78.75172129949041
2960,79.1063154123383
2961,79.0
2962,77.02122779779988
2963,81.1
2964,79.39999999999999
2965,80.23149747286132
2966,82.5
2967,80.31875
2968,76.93585100865866
2969,80.89295080820821
2970,80.98868339339965
2971,81.05650588679383
2972,79.2250134032287
2973,80.7375
2974,82.73333333333333
2975,78.315
2976,81.05
2977,77.66563816388532
2978,80.52000000000001
2979,77.60118339339965
2980,79.24
2981,78.49600933585097
2982,83.14189342943945
2983,79.62729780981314
2984,79.98189342943945
2985,79.54865785255619
2986,77.734466040899
2987,77.625
2988,79.71237868588788
2989,78.4
2990,79.88412226226644
2991,80.34201180710565
2992,80.07284014415917
2993,78.28909926993771
2994,73.94999999999999
2995,76.29285714285713
2996,75.41486678679931
2997,76.93333333333334
2998,75.21666666666665
2999,73.63168738946189
3000,74.4
3001,76.0
3002,80.1
3003,76.41666666666667
3004,77.15
3005,77.0
3006,75.44285714285715
3007,78.14
3008,75.6375
3009,78.5
3010,74.55454545454546
3011,78.01666666666667
3012,77.93333333333334
3013,75.28184657714696
3014,74.28
3015,72.58
3016,75.83333333333333
3017,76.50608150817762
3018,75.17777777777778
3019,76.96666666666667
3020,75.6125
3021,73.46875
